-3.841499403001323808e+05,8.281262961405109381e+05,2.609210508344079426e+05
-9.189270414715382503e+04,-5.956980817597620626e+04,-1.487172027986066823e+05
-9.443917281391560100e+05,1.493307721030189132e+05,-1.952197401992685991e+04
1.387737649008159315e+04,-7.175760943924706953e+04,-1.575891923561139556e+05
-4.089116218355668825e+05,1.591032455909478267e+04,-1.020261187570878101e+05
-5.583090799568849616e+05,9.316583153774196398e+04,-8.030939753381365153e+04
-1.982023005804014683e+05,-1.869817955027638527e+04,-1.231250681168793235e+05
4.745656456486961106e+05,8.364547517640580190e+05,2.640517333425552933e+05
-2.501916305562563939e+05,-1.313101581164788695e+04,-1.288997010183152452e+05
3.087726939141456387e+05,-1.468791870451183640e+05,-1.986976903817923740e+05
-2.765079912819354213e+05,-2.176192539674104864e+03,-1.156518636287084810e+05
-5.024293564469532575e+05,5.093342556304472964e+04,-9.202199210444488563e+04
-2.135212828458406439e+05,-7.735178392505786178e+03,-1.319997898326432623e+05
7.513286579223305453e+05,-2.169797115163266135e+05,-2.639947364479146781e+05
5.272925319349040510e+05,4.756806994004747248e+05,6.098197444616239227e+04
-4.941615305367193650e+05,5.208462219666827878e+04,-8.054883308502333239e+04
3.346032760314810439e+05,-1.504363226450224756e+05,-2.145498397971499944e+05
1.673863381251642422e+05,-1.228432612178818817e+05,-1.821874262240062526e+05
-5.223138858772135573e+05,7.118762626259533863e+04,-4.138014697372979572e+04
7.101232777337858352e+03,-3.093289837177037844e+05,3.852746077029609005e+05
-8.740279208423040109e+04,-3.689893847890829202e+05,5.880108097750210436e+05
4.829647209016135894e+05,-1.842770019370825903e+05,-2.255755476588908350e+05
5.039388738443365582e+04,-5.847863444642051763e+04,-1.664976373563154775e+05
-5.472746919631648780e+04,-5.355984791603833582e+04,-1.430583752354813914e+05
4.037023450163593516e+05,-5.619587719339604955e+05,7.036476856909778435e+05
1.195860351888093399e+06,-3.600997355847415747e+05,-3.483962288339323713e+05
-3.002103828253495740e+05,4.765768942924451949e+03,-1.110534929828855966e+05
3.142463544131079689e+05,-1.430114019152041583e+05,-1.989984282101806602e+05
-2.492659235965717526e+05,-6.278527413086158958e+03,-1.161097679570533510e+05
-4.501210066475458443e+05,-2.266864467198268976e+05,5.639797859612724278e+05
-2.700730490891466034e+05,-2.914981053696639265e+03,-1.188773054915185639e+05
-7.626229789308152976e+04,-3.366387755054173613e+04,-1.412753994563531014e+05
-2.566491187163905124e+03,-5.422111233968948363e+04,-1.567963966676827404e+05
-2.167312877534663421e+05,-6.585182062562272222e+03,-1.246341396416354837e+05
3.206700937994068372e+05,-4.047280594083779724e+05,3.766752138755688211e+05
3.925083331055766903e+05,7.358783751133001642e+05,1.881329555412081536e+05
-7.430037334946601186e+05,-1.633993344604065060e+05,6.865136604454863118e+05
2.746429481456063222e+05,8.837481902242443757e+05,2.861697733700221288e+05
5.453320718502886593e+05,7.697568221675466048e+05,2.444395907359580742e+05
-4.404945150206743274e+05,2.345233993201444537e+04,-1.083663344847923581e+05
-1.697602299320585444e+05,3.469758241876364336e+05,1.002623235568459029e+06
-3.980265638114164467e+05,2.012185327374119152e+04,-8.743929056890647917e+04
-3.979758678679156583e+05,4.278234382962713426e+04,-9.533182877832968370e+04
6.082690900333494646e+05,4.026672753860104131e+05,1.006863891716790502e+06
8.356947108221615781e+04,-9.110900856308013317e+04,-1.818416378096914559e+05
-6.972696255959002883e+04,-4.320485849346697069e+04,-1.809099225596361212e+05
6.982365059014958097e+05,-6.790998858536162879e+05,8.004892719714696286e+05
-2.857172962530784425e+05,-9.630498708800961083e+01,-1.193837260816121998e+05
6.403438726776101394e+05,7.533842185277439421e+05,1.735924878267080931e+05
-2.723964400909229880e+05,1.430167941794558101e+04,-5.959150982857945928e+04
3.479812386302688392e+05,-1.483427981387024629e+05,-1.945256876636252855e+05
-2.144941425322826835e+05,-2.983929739530751831e+05,5.501354966386609012e+05
-4.562501490788303781e+05,5.339778839727122977e+04,-7.713828626319658360e+04
1.552680761506916024e+05,-1.083674933593840979e+05,-1.876308085826357419e+05
-4.737672220240340685e+05,4.648692092908471386e+04,-8.483124838071488193e+04
-3.559436290709299647e+04,-5.423798609673618193e+04,-2.032951226695525693e+05
5.774698143135424471e+05,-2.003766648633158766e+05,-2.999018047092071502e+05
2.207520453803653363e+05,9.133814000980749261e+05,2.669747326927200193e+05
2.323600454599325312e+05,-1.034749448403328570e+05,-1.253224117069385829e+05
4.615173387104848516e+05,-5.934980314448371064e+05,6.790641747255838709e+05
-3.364531159857165185e+05,-2.325155112142334401e+05,5.400404998366890941e+05
-6.329199851524798432e+05,8.313393570319928403e+04,-6.959181916559566162e+04
-4.337702710756992456e+05,4.547547990852233488e+04,-9.175390810296042764e+04
3.200512486704647308e+05,-1.467918657343602681e+05,-2.136838182532987848e+05
4.580486461423222208e+05,-1.815412632583002560e+05,-2.394838093312175479e+05
4.285574443303768639e+05,8.092961617495758692e+05,2.084276407685794984e+05
-2.724355673072226346e+05,1.215096046239406678e+04,-1.165031648843533330e+05
4.064994678271600278e+05,1.097082382967398502e+06,3.406482148590657744e+05
3.800072519049911061e+05,-1.396907933072876767e+05,-2.183672186682467582e+05
-3.962387057902631350e+05,4.096041159536883060e+04,-9.192663903389949701e+04
7.945356640205357689e+05,-2.343332149120004033e+05,-1.894931585847976676e+05
2.483053135731779330e+05,-1.292864409879673476e+05,-1.991483665917980252e+05
1.012417754678089870e+06,5.477547822752858046e+05,8.496658140473550884e+04
2.624389566900740028e+05,4.350500529510384076e+05,5.378712410471335170e+04
-4.040954811108035501e+05,2.965393183333713387e+04,-9.569206270659538859e+04
3.535765916656122427e+05,-1.424768479646878550e+05,-2.166858659682879515e+05
-1.536682742417228583e+05,-2.006615694734563658e+04,-1.318836591340321756e+05
2.171296680296158884e+05,-4.679385130274808616e+05,5.969820648759902688e+05
4.893114461131820572e+05,-5.308456367287021130e+05,5.558372976755141281e+05
-1.342774422103884863e+05,-2.867810317152194912e+05,4.649404788168045925e+05
-2.722845460914105643e+05,2.429316010716992423e+03,-1.592739831881430000e+05
-2.725087425625739270e+05,-5.273023254244903001e+03,-1.148019738987482997e+05
1.201684564760818321e+05,-9.685944411442537967e+04,-1.762841006378587044e+05
-2.041219653114452667e+05,-2.073818963182676453e+04,-1.342965955098645936e+05
9.793240572665995569e+04,-4.927258202939957118e+04,-1.028372052968506614e+05
3.854713501341870870e+05,-1.621122433752035722e+05,-2.130882494736829249e+05
-1.196005780697575246e+05,-3.262806083963150377e+04,-1.657899257208966592e+05
3.122138289966345183e+05,-1.303115743769635446e+05,-2.003639830918828666e+05
-1.472564401082755940e+05,-1.274860372417000872e+04,-7.561054081350607157e+04
-1.034257758392289543e+04,-6.710257788837028784e+04,-1.598269733564952330e+05
-1.849065261807360221e+05,-1.141256943572473210e+04,-9.228529978846314771e+04
3.800942225039925543e+05,-4.388032014090180164e+05,3.917583211539931362e+05
-7.982376304004112899e+04,-4.872722867637716263e+04,-1.452015770930601284e+05
3.914241069635270978e+05,-1.655239477837923623e+05,-2.189728713305756100e+05
-5.484374305917057209e+05,-2.202631924295147764e+05,5.577669192890435224e+05
4.615698888557733881e+04,-8.063787583112875291e+04,-1.712666857227438595e+05
2.034645030246252136e+05,-1.175348210707098333e+05,-1.880222260498831747e+05
-1.478312960154784087e+05,-3.357038926768668898e+04,-1.296760122264140518e+05
-6.310594930991608417e+05,7.650083895411555422e+05,2.456494686184268503e+05
2.085167023824947828e+05,-9.492231271746005223e+04,-1.887134218714295421e+05
-2.529732839615241974e+05,2.724436709029396297e+02,-9.268930692938601715e+04
5.714365537424129434e+05,4.993150874166541034e+05,2.905754198509349953e+04
-1.861529692420304054e+05,-4.111403048811657936e+05,7.516927062650482403e+05
-1.111836129099884129e+05,-4.298988614685290668e+04,-1.479229445412266359e+05
3.176617398555930413e+04,-7.057015443532496283e+04,-2.104704300610807841e+05
5.263332471944549616e+04,-9.527073253576466232e+04,-1.710023062849802955e+05
-1.077313580604178569e+05,-4.949536991363310517e+04,-1.395834924265019363e+05
2.608410539826845343e+04,-6.261331249368654971e+04,-1.520757682201743301e+05
8.796084523707502522e+05,9.434807421402753098e+05,2.428859646576551313e+05
-4.198903441561723594e+05,3.308517192265061021e+04,-9.585770073072283412e+04
-3.666797741143141175e+05,1.796332635800576099e+04,-1.030026123849114374e+05
8.639834859692957252e+05,-2.708826011079031741e+05,-2.268684399034410308e+05
-9.536040389127693197e+04,-4.003280825789949449e+04,-1.264119608145804377e+05
-2.212270473354136047e+05,-1.694407767762528965e+04,-1.294772361673667328e+05
-5.556660071207955480e+05,-2.586609738456071645e+05,6.437483979594187113e+05
-3.425986009396400768e+05,3.096195305472811378e+04,-9.488637394464395766e+04
6.525888188454951160e+05,-2.288057354694973910e+05,-2.663966694696906488e+05
2.368379387721643143e+05,7.561798015957454918e+05,1.911831967846726475e+05
-1.554699583169623802e+05,-3.135761712457998074e+05,5.151804091947131674e+05
6.370238702135287458e+05,8.636200956325186417e+05,2.466254125131741166e+05
3.105283994304303778e+05,1.002901308332567452e+06,3.011076464190940605e+05
-1.268679795780512359e+05,-5.805948810370686260e+03,-1.339008211534417060e+05
-5.549028782606010791e+05,6.480314006564681767e+04,-6.922310294786648592e+04
-1.559407807316345279e+05,-3.116319028105531834e+04,-1.386769786762512522e+05
-1.410717881431068236e+05,5.974610940909552482e+03,-1.706587544441289210e+05
3.989296447147111176e+05,-1.569701449535093852e+05,-2.710822661759672919e+05
-3.516794367360846809e+04,-6.142757994955965842e+04,-1.603951404602614930e+05
-3.988390166029947577e+05,5.674004467661641684e+04,-4.336811246055200900e+04
-1.154795209592245665e+05,-3.605635765429601452e+04,-1.283026041847698798e+05
-3.799107255110670812e+05,6.091596116888312390e+05,1.623379304205118679e+05
-3.046122426316193305e+05,1.095363403390029089e+04,-1.001560479615527729e+05
-8.951907086237336625e+04,-2.242847978599723865e+04,-1.423199080533887318e+05
8.770991778308622306e+05,7.501809884235437494e+05,1.623633749983666057e+05
-1.080870686181444617e+05,-4.323178357300947391e+04,-1.437080691266824142e+05
3.889986150860759080e+05,-1.245771293138221226e+05,-2.170112916524390457e+05
2.840366705509781023e+05,-1.262744183879679331e+05,-2.011508841488980106e+05
2.466477182399608719e+05,-1.276780033781001111e+05,-1.895766770798750804e+05
4.945785775535483263e+05,8.894540455937727820e+05,2.892267370845832629e+05
6.000294639805771876e+05,-2.020385519918805512e+05,-2.444993421471945476e+05
1.177842989405211294e+06,-3.348992231724625453e+05,-3.480958533591381856e+05
-1.886671989908558608e+05,-2.253362820456042755e+04,-1.273638699507206475e+05
-1.356861766587814200e+05,-3.623620096603529964e+04,-1.394505925815745431e+05
1.649142579610780231e+05,-8.913826429696532432e+04,-1.867288817156500299e+05
-3.624621666436527739e+05,1.999217028687983839e+04,-1.025478582259917021e+05
9.453201553951954338e+03,-5.005098267200813279e+04,-1.526289564408972801e+05
-4.771416652831331594e+05,4.590030431375039188e+04,-8.077791018563610851e+04
-4.954034072479455499e+05,5.455582878600426920e+04,-5.996081649039413605e+04
3.751637819853748078e+04,-7.789480225012361188e+04,-1.663022771567133314e+05
-2.404398872561654134e+05,-6.982201413702641446e+01,-1.226154718652667070e+05
-4.097180660454535391e+05,4.697337683003337588e+04,-8.481848268872387416e+04
-2.673620185573470080e+05,7.933078830170406036e+03,-1.155678209629911726e+05
-4.229253061986906105e+05,3.549320785701408749e+04,-8.854790371962838981e+04
-1.031340273892563855e+05,-4.382639211655004328e+04,-1.449353432594988553e+05
-5.198080688688441296e+05,6.745479535372451937e+04,-1.126614230432329059e+05
-3.967794847540125193e+04,-5.359237475612806884e+04,-1.789951006235752720e+05
1.678377214234268758e+05,-8.875818454538240621e+04,-1.826101755178672611e+05
-4.310672239365293062e+05,4.299337048584938748e+04,-1.355827700019582408e+05
6.230186836053715087e+05,-6.178104343451255700e+05,6.417573702766954666e+05
-1.542561926922253042e+05,-3.158149538271448182e+04,-1.368484592424295552e+05
-1.551190493602470669e+05,-2.556531405392948727e+04,-8.539898112545983167e+04
-1.452296104360269965e+05,-2.228827968737292395e+04,-1.326405057676986908e+05
-2.957395319567393162e+05,1.147564823421293295e+04,-1.195740324937851838e+05
-2.659787694214718067e+05,-4.613143475641598343e+03,-1.241510170728603553e+05
1.511277113952185609e+05,-1.058117407240929751e+05,-1.813092690527088125e+05
-4.032950430216093664e+05,3.413227096830862865e+04,-7.919999509376626520e+04
1.983395186224277859e+04,-7.441777920691609324e+04,-1.652694185371565982e+05
1.741263369107919862e+05,-1.066167028234072932e+05,-1.707848975524452690e+05
-2.539764666085434728e+05,6.993070196510534734e+05,1.925791990392596927e+05
2.317375945544235947e+04,-4.356837092634787550e+05,6.503536972094622906e+05
1.851056586286900274e+05,-8.185539691800440778e+04,-2.365555990509705152e+05
4.979235695295456098e+05,-1.750255054953613726e+05,-2.360772626268376480e+05
4.677553443983220495e+05,-6.579695562765436480e+05,8.790114611787623726e+05
-8.916165687182144029e+04,-4.762913868304209609e+04,-1.459297266766762186e+05
-2.086841674523993861e+05,-2.629839179455908834e+03,-1.142649903237040708e+05
-4.296700717026637867e+05,3.722155609903787263e+04,-8.721657872771212715e+04
-1.824606781780862657e+05,-1.807977131524527431e+04,-1.500880228931682068e+05
-3.162360819013834116e+05,1.106747977802766763e+04,-9.443960095352884673e+04
-9.801539782944347826e+04,-4.545392651774328988e+04,-1.496966706127499929e+05
-4.019518851870998042e+05,1.866089043909425891e+04,-8.427780292966724664e+04
-7.079881858987305313e+05,9.664359942965394293e+04,-4.118229007124495547e+04
-3.180173081943711150e+05,2.260401183884846614e+04,-6.878258053672502865e+04
3.713313258966228750e+04,-4.807454725932559813e+05,7.510797992625425104e+05
1.230575602931940230e+05,-9.337535668602371879e+04,-1.606645487170451961e+05
2.346643484364468313e+05,-1.312376085398433206e+05,-2.530208071670677164e+05
4.737941760160296690e+05,-1.815654595663522487e+05,-2.258183826129801746e+05
2.541541003069126600e+04,-7.444815884813221055e+04,-1.604367937297442404e+05
9.764072615221796150e+04,7.787905621354042087e+05,1.793737124814950221e+05
8.378528080339772714e+03,-7.315900660921326198e+04,-1.732491437097739254e+05
-1.421298587355859345e+05,-1.690516075519978040e+04,-8.784158662984000694e+04
-1.733043137737624638e+05,-1.740116841671411748e+04,-1.251495850692627573e+05
1.090586462851724937e+05,-9.569554638951631205e+04,-1.771109335502729809e+05
-2.606182931825587293e+05,-6.025153521974177238e+03,-1.181306481223221199e+05
2.991876334093026526e+04,-4.264982386720601353e+05,6.206528651432838524e+05
1.798955227857775390e+04,-7.628759536748017126e+04,-1.616208775465901126e+05
-3.312467108979102341e+05,-3.244945179142370471e+05,6.380640838452198077e+05
5.303235537964388495e+05,8.375246320541749010e+05,2.258028228294242581e+05
1.250232783468498237e+05,-5.685997248455869267e+05,9.756182899337908020e+05
-5.265346614578391891e+05,5.139032036160468851e+04,-7.995892188750482455e+04
4.918649807129941473e+04,-2.937745104713096516e+05,4.407880787485393812e+05
1.459699516882809694e+05,-9.658750879523328331e+04,-1.836184110700984311e+05
-9.498635299040532846e+04,-4.535592692070801422e+04,-1.446972650998925965e+05
1.135895083231078024e+05,-7.765168865480233217e+04,-1.774731363979697635e+05
5.254026624165256508e+05,-1.987508609434105747e+05,-2.496962168493272620e+05
-2.921392100085029961e+05,3.983123816754210275e+05,9.103251778172213817e+05
1.539582136782557427e+04,-7.244009937639486452e+04,-1.635805451167831779e+05
1.493952997640868707e+05,-1.043024701441007055e+05,-1.790481270057898364e+05
3.279095049274328048e+05,-1.351361079079755873e+05,-2.394097293840690400e+05
-2.158097578262510942e+05,2.812656515060865786e+03,-1.160427179598868534e+05
-7.199627280705744633e+05,-1.376712579851078335e+05,5.642722187425558222e+05
1.562319227199387969e+05,-1.079040097266783123e+05,-1.893625858975595038e+05
5.811855036998992000e+04,-7.936969093900128792e+04,-1.958055614577227971e+05
-1.948303638748025405e+05,7.734375053503104718e+05,2.272073195365089050e+05
-2.775186285009519197e+05,1.335528092461826418e+04,-1.152664529678315739e+05
1.942094293739402201e+05,-1.304810336686610390e+05,-1.978656776974130189e+05
-1.540874298634849256e+05,7.545927912772735581e+05,2.360817497666672280e+05
-5.584621809159027907e+04,-5.851360784093278198e+04,-1.474999781982337590e+05
-5.250812104381903773e+05,-2.117577278386051184e+05,5.554393745407543611e+05
-5.649533391789530870e+05,8.455944933869670785e+04,-9.588740584850980667e+04
6.740000056734647369e+05,-6.068282578023484675e+05,7.082291814886447974e+05
-6.049141553772542829e+04,-3.805130589711772045e+05,7.251205543860417092e+05
-1.351410329810519179e+05,-2.925831935355330643e+04,-1.725653669430477603e+05
-9.360944015134670190e+04,-4.560047992200826411e+04,-1.458177403297679557e+05
2.976469081706372526e+04,-5.777953379082743777e+04,-1.409250368782657315e+05
1.729089523622214911e+05,-1.117347111393430532e+05,-1.920427577557141485e+05
3.984682689355892362e+05,-1.268474283299305971e+05,-2.146500772321912809e+05
2.951621757513966295e+05,-1.411151020861797733e+05,-2.091994787423188682e+05
-3.710961958224179689e+05,2.388305854643128259e+04,-9.517709506515687099e+04
-1.704491765823533206e+04,-6.338901924203390081e+04,-1.507092427123740490e+05
1.134441425046373915e+05,-7.624804699229600374e+04,-1.688995329537661455e+05
4.743660272065532045e+05,-1.833952014177202946e+05,-2.262273912883235607e+05
-6.788191883518689428e+04,-5.291345623320003506e+04,-1.501057214550934150e+05
2.535991351280298113e+04,-5.932001336372013611e+04,-1.601090054745711386e+05
3.307854229068882414e+05,-1.319151730380970694e+05,-2.051155064685545512e+05
6.616265690860770701e+04,-8.138576164399876143e+04,-1.644106764695910097e+05
-4.133970144628495909e+05,3.479166542435582232e+04,-8.691370486092555802e+04
-4.396218941997186630e+04,-7.060283278764529678e+04,-1.490180281952966179e+05
-1.201457378835842974e+05,-3.993166897033635905e+04,-1.432877364224842458e+05
